,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
1562,14000US36081024300,5595,5595,1521,26,0,2091,1839,1787,273,1787,39,93,76,61,74,127,136,65,115,81,278,252,152,73,50,115,60798.0,1977,1977,1787,190,1787,985,802,190,24,24,0,0,44,0,98,802,770,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35,10,105,228,316,66,32,1497.0,985,0,0,0,0,0,0,0,20,9,10,0,0,0,0,0,0,0,0,23,86,141,626,70,0,581300.0
1563,14000US36081024500,5829,5829,2049,134,0,1202,2391,2190,275,2190,141,162,112,31,180,179,74,121,53,107,306,415,120,45,109,35,51615.0,2205,2205,2190,15,2190,860,1330,15,15,0,0,0,0,0,0,1330,1293,0,0,0,35,0,0,0,0,31,0,0,18,46,118,31,162,165,148,134,348,57,37,1068.0,860,13,0,32,60,58,110,62,118,0,0,0,0,0,0,0,0,0,61,73,48,45,127,53,0,48100.0
1564,14000US36081024600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1565,14000US36081024700,1392,1392,336,19,0,513,505,481,24,481,19,8,10,0,70,24,51,29,27,84,25,77,21,18,18,0,50189.0,507,507,481,26,481,92,389,26,7,19,0,0,0,0,0,389,389,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,12,5,88,147,46,75,0,1375.0,92,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,5,0,3,0,63,5,0,587300.0
1566,14000US36081024900,5392,5392,1320,53,0,2495,1435,1966,212,1966,128,71,140,41,123,64,49,40,123,224,244,259,218,111,72,59,59383.0,2216,2216,1966,250,1966,228,1738,250,38,98,36,0,43,0,35,1738,1695,0,0,0,0,0,0,0,0,34,0,7,0,14,86,65,73,66,189,600,387,174,43,1381.0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,49,62,30,5,0,365300.0
1567,14000US36081025100,5249,5249,1638,17,0,1390,2138,2365,317,2365,94,151,229,108,110,81,171,230,84,194,250,267,218,57,43,78,45452.0,2500,2500,2365,135,2365,981,1384,135,0,38,0,0,44,0,53,1384,1335,0,0,0,0,0,0,0,0,0,0,17,0,27,0,0,56,96,538,383,203,15,49,1219.0,981,0,0,0,27,0,0,0,0,0,0,16,30,0,40,70,50,103,235,140,151,0,111,0,8,232900.0
1568,14000US36081025301,4108,4108,1313,25,0,949,1690,1888,220,1888,146,96,56,97,145,83,99,97,65,184,105,320,173,36,93,93,53952.0,2075,2075,1888,187,1888,217,1671,187,32,76,0,0,8,0,71,1671,1653,0,0,0,0,0,22,16,0,12,27,9,38,7,93,33,9,56,317,417,505,92,18,1362.0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,17,23,8,21,104,16,13,558900.0
1569,14000US36081025302,2634,2634,685,27,0,713,1130,1082,183,1082,93,79,42,18,38,40,56,47,100,125,224,95,26,88,11,0,53235.0,1214,1214,1082,132,1082,65,1017,132,29,48,0,0,0,0,55,1017,997,0,0,0,8,0,0,0,0,0,8,0,14,10,0,8,98,50,218,269,248,66,20,1329.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,10,8,0,26,0,0,318800.0
1570,14000US36081025400,8694,8694,24,5969,275,607,1332,2906,896,2906,523,308,160,187,181,160,134,123,85,173,259,136,280,66,100,31,32574.0,3268,3268,2906,362,2906,624,2282,362,49,0,33,0,0,0,280,2282,2268,0,0,86,212,84,180,11,89,76,0,120,54,15,77,31,145,141,376,150,335,86,14,868.0,624,0,0,0,0,0,0,9,0,26,0,0,11,0,0,0,89,0,62,7,109,249,62,0,0,399100.0
1571,14000US36081025500,1296,1296,458,0,0,594,234,492,71,492,57,10,34,9,13,8,13,37,7,8,67,24,60,95,33,17,73482.0,517,517,492,25,492,232,260,25,0,0,0,14,0,0,11,260,260,0,0,0,0,0,0,0,0,0,21,0,0,0,0,5,10,3,15,104,98,4,0,1433.0,232,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,13,0,18,5,15,13,111,24,0,542800.0
1572,14000US36081025700,1201,1201,305,0,0,359,468,480,53,480,36,17,0,33,12,20,24,38,11,39,37,83,24,63,37,6,63000.0,580,580,480,100,480,182,298,100,51,19,0,0,10,0,20,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,86,130,48,22,0,1348.0,182,0,0,0,0,0,0,0,14,5,0,0,0,0,0,18,5,12,11,0,0,36,65,5,11,472200.0
1573,14000US36081025800,1814,1814,42,1576,0,95,92,504,99,504,99,0,14,0,10,31,43,3,29,36,44,66,54,49,21,5,55694.0,595,595,504,91,504,334,170,91,25,0,14,0,38,0,14,170,170,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,20,37,35,52,0,1529.0,334,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,17,72,135,50,30,0,9,342200.0
1574,14000US36081025900,3060,3060,475,6,45,1124,1359,1122,130,1122,124,28,67,41,75,73,73,74,71,86,133,91,105,14,17,50,45789.0,1191,1191,1122,69,1122,170,952,69,7,0,8,0,22,0,32,952,937,0,0,0,7,0,0,16,0,0,0,15,22,0,0,40,32,0,145,425,188,47,15,1363.0,170,0,0,0,0,0,0,7,18,0,0,0,0,0,19,0,12,0,40,10,5,16,36,7,0,236300.0
1575,14000US36081026000,2607,2607,0,2085,0,69,453,662,176,662,82,44,46,24,42,19,51,38,55,55,60,56,30,16,27,17,43707.0,713,713,662,51,662,196,466,51,44,0,0,0,7,0,0,466,456,0,0,45,34,0,0,0,22,16,7,0,20,0,9,43,7,22,9,11,175,36,10,1083.0,196,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,13,110,13,37,0,5,360900.0
1576,14000US36081026100,7163,7163,757,224,0,3247,2794,2384,502,2384,114,194,104,65,108,215,129,182,211,204,295,141,183,110,51,78,47301.0,2513,2513,2384,129,2384,351,2033,129,39,33,0,0,0,0,57,2033,1975,15,0,0,18,0,0,0,0,0,21,0,0,16,0,0,98,209,708,571,243,76,58,1216.0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,65,31,15,38,94,93,0,530600.0
1577,14000US36081026200,1410,1410,0,889,0,62,349,424,101,424,40,42,19,18,13,41,8,8,31,28,42,69,9,19,37,0,49130.0,440,440,424,16,424,244,180,16,0,0,0,0,0,0,16,180,162,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,11,37,56,41,18,1643.0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,17,34,103,46,25,0,0,350500.0
1578,14000US36081026300,6181,6181,747,29,0,3321,1898,2035,244,2035,138,21,94,180,73,162,178,144,39,226,103,273,203,90,50,61,49263.0,2181,2181,2035,146,2035,548,1487,146,70,0,0,0,41,0,35,1487,1461,0,0,0,0,0,0,0,44,0,0,0,0,50,0,46,35,124,91,421,519,131,26,1452.0,548,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,30,58,191,18,54,15,96,57,14,244800.0
1579,14000US36081026400,2029,2029,20,1542,0,36,359,744,144,744,82,61,33,71,25,22,10,45,54,30,112,79,33,32,46,9,46742.0,796,796,744,52,744,409,335,52,0,0,0,0,0,0,52,335,335,0,0,20,62,10,0,0,0,0,27,0,19,0,10,13,31,15,32,38,44,14,0,821.0,409,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,27,126,103,96,0,8,402400.0
1580,14000US36081026500,4005,4005,357,55,0,2766,827,1418,154,1418,108,26,39,93,81,135,88,78,71,131,239,97,177,9,34,12,49359.0,1490,1490,1418,72,1418,196,1222,72,16,15,8,16,0,0,17,1222,1222,0,0,0,0,0,0,0,19,0,0,0,7,14,9,0,50,50,384,301,343,45,0,1315.0,196,0,0,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,9,30,0,97,21,0,551500.0
1581,14000US36081026600,2013,2013,0,1449,52,115,317,807,242,807,225,48,77,22,58,31,9,43,0,33,86,112,14,9,40,0,28160.0,848,848,807,41,807,311,496,41,0,0,17,0,0,0,24,496,496,0,34,47,18,115,56,30,15,0,9,0,0,12,17,17,17,5,59,0,45,0,0,330.0,311,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,31,31,119,29,71,20,0,370200.0
1582,14000US36081026700,6015,6015,278,38,62,2527,2847,2033,272,2033,95,36,170,90,93,176,70,165,132,182,221,201,229,102,37,34,49563.0,2195,2195,2033,162,2033,314,1719,162,61,15,45,0,0,0,41,1719,1719,0,0,0,0,0,0,11,0,9,0,15,22,0,29,13,75,39,432,388,511,175,0,1388.0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,23,48,8,51,61,56,553900.0
1583,14000US36081026901,5132,5132,160,0,0,2126,2812,1643,324,1643,157,38,116,51,52,87,166,51,62,248,219,175,146,0,67,8,51235.0,1699,1699,1643,56,1643,225,1418,56,0,36,0,0,20,0,0,1418,1399,0,0,0,0,4,0,0,0,0,0,38,0,0,30,0,36,186,409,272,328,96,19,1248.0,225,0,0,0,0,0,0,0,12,0,0,0,9,0,7,0,0,9,34,14,0,45,65,30,0,461100.0
1584,14000US36081026902,4707,4707,168,51,0,2649,1838,1525,315,1525,187,69,39,71,144,175,146,24,94,136,196,57,84,22,27,54,36778.0,1550,1550,1525,25,1525,354,1171,25,0,0,0,25,0,0,0,1171,1171,0,0,0,44,21,0,0,0,30,17,0,0,0,36,25,66,85,238,301,262,46,0,1270.0,354,10,0,0,0,0,0,0,0,0,0,0,0,0,9,12,132,8,10,0,47,36,53,27,10,230000.0
1585,14000US36081027000,1657,1657,67,1107,0,1,350,447,76,447,40,36,70,0,12,22,13,8,8,44,29,27,65,5,19,49,55313.0,538,538,447,91,447,317,130,91,21,14,11,0,0,0,45,130,122,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,24,11,35,25,10,8,1314.0,317,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,5,37,151,62,34,0,5,361900.0
1586,14000US36081027100,8464,8464,473,234,91,3881,3742,2762,551,2762,331,195,186,251,129,82,88,91,50,341,305,388,87,58,112,68,48900.0,2797,2797,2762,35,2762,479,2283,35,0,0,35,0,0,0,0,2283,2197,0,0,0,0,28,0,0,17,0,15,0,15,0,21,0,180,213,657,606,346,99,86,1232.0,479,0,0,0,0,0,0,0,0,0,21,0,0,0,0,61,73,30,19,37,144,28,52,14,0,298000.0
1587,14000US36081027200,2353,2353,0,2266,0,0,40,604,65,604,57,0,28,0,7,0,107,0,19,45,55,124,32,64,26,40,73621.0,604,604,604,0,604,412,192,0,0,0,0,0,0,0,0,192,184,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,33,27,28,85,0,6,8,1241.0,412,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,9,17,17,147,106,94,0,0,0,298000.0
1588,14000US36081027300,8266,8266,283,146,20,693,6854,2464,564,2464,159,72,207,292,106,267,135,26,101,241,374,216,193,12,40,23,39833.0,2518,2518,2464,54,2464,416,2048,54,0,26,0,0,0,0,28,2048,2036,0,0,0,0,13,0,42,0,25,0,0,30,31,36,76,148,132,590,471,258,184,12,1206.0,416,0,0,14,0,33,0,0,0,0,0,0,15,13,20,0,63,0,81,100,0,53,14,10,0,230900.0
1589,14000US36081027400,1937,1937,0,1451,0,25,327,554,69,554,10,5,14,4,47,25,27,60,16,119,79,65,24,20,0,39,54681.0,606,606,554,52,554,372,182,52,0,0,0,0,0,0,52,182,170,0,0,0,0,0,0,5,0,0,0,0,0,0,29,0,0,16,53,46,8,13,12,1165.0,372,0,0,0,0,0,4,0,0,0,0,0,4,0,10,0,0,5,26,29,109,56,125,4,0,399100.0
1590,14000US36081027500,6757,6757,785,61,0,910,4903,2206,416,2206,161,84,217,132,86,140,28,102,54,247,318,372,118,95,52,0,53462.0,2296,2296,2206,90,2206,1015,1191,90,30,0,28,0,32,0,0,1191,1142,0,0,0,15,0,0,16,0,77,0,0,0,41,45,15,35,84,166,250,312,86,49,1327.0,1015,21,0,0,0,0,12,0,0,30,0,0,0,13,22,132,139,60,202,42,126,15,91,89,21,219400.0
1591,14000US36081027600,1080,1080,14,699,0,3,235,396,51,396,43,4,45,26,0,0,81,3,3,31,32,19,45,19,0,45,39904.0,419,419,396,23,396,207,189,23,0,0,10,0,4,0,9,189,189,0,0,0,0,0,0,0,0,0,0,0,10,0,4,23,0,3,14,55,59,21,0,1434.0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,22,51,39,77,0,0,432100.0
1592,14000US36081027700,7696,7696,876,66,53,737,5749,2710,558,2710,222,164,235,158,119,301,286,101,43,220,106,412,176,35,69,63,37981.0,2935,2935,2710,225,2710,675,2035,225,95,83,0,0,37,0,10,2035,2035,0,0,0,0,0,0,0,0,0,13,0,78,56,0,38,205,248,560,445,360,32,0,1169.0,675,0,0,0,0,11,0,0,0,13,0,0,0,0,109,38,98,81,78,17,42,7,73,65,43,196100.0
1593,14000US36081027800,2702,2702,0,1994,17,0,583,850,232,850,177,61,73,28,12,47,46,46,18,92,65,76,51,7,47,4,38100.0,855,855,850,5,850,223,627,5,0,0,0,0,5,0,0,627,627,0,6,10,67,30,11,63,37,7,29,11,37,62,25,21,34,73,42,0,62,0,0,654.0,223,12,6,5,12,27,6,0,0,0,0,0,0,0,0,0,0,0,12,12,52,38,41,0,0,337500.0
1594,14000US36081027900,6504,6504,989,103,0,731,4568,2320,442,2320,262,115,112,91,47,371,142,127,92,146,242,231,147,80,58,57,41042.0,2448,2448,2320,128,2320,840,1480,128,49,0,0,0,42,0,37,1480,1451,0,0,0,0,0,0,0,0,0,0,7,9,0,80,26,104,199,302,195,419,110,29,1249.0,840,0,0,0,0,0,0,11,0,0,0,0,0,0,19,30,81,142,157,26,118,56,105,95,0,243600.0
1595,14000US36081028000,1750,1750,0,1575,0,0,139,462,26,462,26,0,10,15,5,29,3,19,47,37,55,22,91,65,15,23,66518.0,552,552,462,90,462,319,143,90,0,19,0,22,0,0,49,143,134,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,54,61,4,4,9,1258.0,319,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,7,77,163,56,0,0,0,336500.0
1596,14000US36081028100,5051,5051,1490,10,0,197,3226,2328,242,2328,180,89,199,96,71,170,35,152,125,190,274,390,161,43,54,99,51865.0,2460,2460,2328,132,2328,873,1455,132,69,0,0,18,37,0,8,1455,1406,0,0,0,11,0,0,15,0,19,0,17,32,0,9,44,94,130,489,200,302,44,49,1170.0,873,0,0,0,0,0,0,0,0,0,0,0,0,30,55,17,14,49,150,242,55,114,134,13,0,275100.0
1597,14000US36081028200,1543,1543,0,1408,0,12,57,490,20,490,0,20,7,20,11,23,15,2,63,19,89,86,97,23,13,2,66250.0,523,523,490,33,490,353,137,33,12,0,0,21,0,0,0,137,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,74,0,9,1568.0,353,0,0,0,0,6,9,0,0,8,0,0,0,0,0,0,0,0,2,63,183,42,37,0,3,348400.0
1598,14000US36081028300,6507,6507,1421,113,0,1055,3686,3040,506,3040,234,198,212,150,196,152,113,50,74,414,312,402,234,158,94,47,52803.0,3143,3143,3040,103,3040,981,2059,103,38,0,0,13,13,0,39,2059,1988,0,0,0,0,0,0,0,0,0,0,0,46,34,15,20,255,107,442,622,385,62,71,1280.0,981,22,0,0,15,0,0,0,0,0,0,0,23,0,29,35,112,98,184,198,203,29,13,0,20,242500.0
1599,14000US36081028400,3777,3777,45,3206,0,0,379,1041,95,1041,36,0,37,48,29,34,18,36,31,120,110,256,141,36,41,68,75717.0,1117,1117,1041,76,1041,589,452,76,18,0,47,0,0,0,11,452,452,0,0,0,20,0,0,0,0,0,0,0,19,21,0,0,0,9,73,57,194,59,0,1570.0,589,8,0,0,0,0,0,0,0,23,0,9,7,0,0,0,7,0,20,21,265,96,133,0,0,375300.0
1600,14000US36081028500,4606,4606,2131,45,0,779,1599,2129,246,2129,28,13,112,134,58,190,44,121,45,159,355,254,220,101,120,175,68490.0,2274,2274,2129,145,2129,1110,1019,145,0,32,31,0,30,0,52,1019,990,0,0,0,0,0,0,0,0,0,0,0,0,29,0,15,46,28,358,192,251,71,29,1275.0,1110,0,0,0,12,0,0,0,0,0,14,0,0,0,13,14,0,11,104,127,337,240,238,0,0,377200.0
1601,14000US36081028700,6030,6030,1821,49,0,1664,2389,2601,571,2601,153,204,133,167,129,183,112,238,94,183,234,277,175,175,75,69,44657.0,2871,2871,2601,270,2601,818,1783,270,39,44,43,0,78,0,66,1783,1755,0,0,0,0,41,16,0,0,0,14,13,46,15,27,58,143,118,534,498,181,51,28,1181.0,818,0,0,15,13,0,0,0,0,0,0,27,0,0,23,12,57,49,183,180,119,63,77,0,0,258300.0
1602,14000US36081028800,3996,3996,49,3160,0,160,387,1154,79,1154,16,30,42,46,56,112,57,17,0,93,148,225,151,21,119,21,71250.0,1425,1425,1154,271,1154,716,438,271,0,0,183,18,37,0,33,438,401,0,0,0,0,0,0,0,9,0,0,23,0,9,0,0,14,18,96,55,171,6,37,1393.0,716,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,7,7,35,93,188,277,85,0,7,404000.0
1603,14000US36081028900,5233,5233,800,91,0,2023,2162,2145,285,2145,60,84,207,197,60,136,101,100,119,67,263,338,203,87,80,43,50817.0,2203,2203,2145,58,2145,370,1775,58,0,0,0,0,0,0,58,1775,1749,0,0,0,0,0,0,0,0,7,0,12,0,0,33,0,70,154,438,615,378,42,26,1315.0,370,0,0,0,0,10,0,0,0,0,0,0,0,0,35,0,41,0,62,62,24,0,39,97,0,279800.0
1604,14000US36081029100,6507,6507,1133,97,0,3279,1885,2318,573,2318,281,187,107,190,174,127,91,120,29,324,125,228,180,46,53,56,40074.0,2506,2506,2318,188,2318,684,1634,188,0,31,0,0,111,0,46,1634,1618,0,0,15,0,0,0,0,16,0,10,0,15,0,0,82,75,114,302,528,441,20,16,1335.0,684,0,0,0,0,0,0,0,0,0,0,0,13,16,0,14,26,73,113,63,53,86,128,99,0,345300.0
1605,14000US36081029300,1143,1143,126,0,0,436,490,319,17,319,4,8,16,23,19,13,15,0,17,33,60,49,42,3,4,13,60958.0,329,329,319,10,319,126,193,10,10,0,0,0,0,0,0,193,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,28,35,75,31,4,1577.0,126,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,15,35,57,6,0,500000.0
1606,14000US36081029400,6979,6979,85,6057,0,30,768,2199,230,2199,146,42,51,115,46,82,145,96,255,150,301,259,149,171,162,29,57386.0,2357,2357,2199,158,2199,1217,982,158,36,0,36,0,39,0,47,982,940,0,0,43,96,0,11,0,14,0,0,0,19,0,38,0,29,76,229,29,161,195,42,1157.0,1217,18,0,1,0,0,8,0,19,19,0,0,6,42,0,0,0,0,0,81,318,381,246,60,18,425300.0
1607,14000US36081029500,3951,3951,1159,115,0,1478,1071,1623,205,1623,171,28,44,84,53,59,89,36,32,104,194,337,199,64,117,12,71393.0,1706,1706,1623,83,1623,889,734,83,0,0,55,0,7,0,21,734,681,0,0,0,0,0,0,0,0,9,0,45,8,19,20,11,30,8,185,159,186,1,53,1259.0,889,4,0,7,0,0,0,0,9,0,0,0,0,9,9,72,16,105,150,208,106,110,48,36,0,265300.0
1608,14000US36081029700,2021,2021,889,62,0,470,542,708,109,708,27,23,69,42,23,9,24,17,41,42,87,90,54,43,69,48,64792.0,741,741,708,33,708,326,382,33,8,0,4,0,0,0,21,382,324,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,14,69,50,71,105,58,1599.0,326,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,37,49,125,86,0,596000.0
1609,14000US36081029900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1610,14000US36081030600,3854,3854,66,3359,0,52,272,1173,120,1173,31,94,8,25,79,9,29,37,60,78,97,207,203,75,80,61,76593.0,1325,1325,1173,152,1173,767,406,152,43,0,71,0,0,0,38,406,406,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,21,22,227,109,0,1793.0,767,0,29,0,12,0,0,0,0,0,0,0,0,0,0,0,10,1,31,101,237,173,152,0,21,384200.0
1611,14000US36081030902,8606,8606,1734,82,0,3898,2557,2475,596,2475,231,122,138,154,190,107,128,189,147,197,138,262,195,106,131,40,44570.0,2825,2825,2475,350,2475,798,1677,350,67,65,0,0,35,0,183,1677,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,32,134,184,435,609,96,114,1456.0,798,14,0,0,0,0,0,0,0,0,16,0,0,0,15,0,15,0,0,34,61,192,403,48,0,532300.0
1612,14000US36081030903,6488,6488,848,0,23,2907,2337,1732,230,1732,185,58,96,54,0,97,79,111,79,220,226,114,106,36,136,135,53233.0,1990,1990,1732,258,1732,929,803,258,101,17,0,17,21,0,102,803,803,0,0,0,0,0,45,0,16,0,33,0,29,26,0,9,56,28,115,93,298,55,0,1370.0,929,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,12,0,0,11,31,216,428,162,41,597300.0
1613,14000US36081030904,3762,3762,509,104,152,969,1941,1155,180,1155,107,77,123,53,57,24,44,30,46,99,46,131,119,72,83,44,51587.0,1306,1306,1155,151,1155,445,710,151,65,0,18,19,25,0,24,710,645,0,0,0,69,26,39,0,0,0,0,22,0,0,0,0,51,14,69,44,229,82,65,1435.0,445,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,95,212,46,0,541900.0
1614,14000US36081031700,5890,5890,4135,204,25,525,874,2425,235,2425,119,96,109,119,104,79,185,144,68,197,258,415,238,122,89,83,58295.0,2724,2724,2425,299,2425,1450,975,299,0,40,0,0,65,0,194,975,962,0,0,0,0,0,0,0,0,0,29,0,16,22,0,0,44,53,87,138,483,90,13,1595.0,1450,0,0,0,0,29,0,0,14,12,13,16,0,15,0,0,12,0,42,131,570,67,484,30,15,377400.0
1615,14000US36081032000,4867,4867,106,4133,0,27,399,998,87,998,28,0,36,21,58,30,53,8,59,111,134,75,155,122,86,22,72733.0,1081,1081,998,83,998,685,313,83,0,9,0,0,0,0,74,313,292,0,0,0,0,0,0,0,0,0,24,0,0,13,0,0,0,0,0,25,193,37,21,1718.0,685,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,0,39,9,238,148,180,31,0,411100.0
1616,14000US36081032700,3932,3932,590,165,31,732,2261,1179,199,1179,69,50,96,101,64,66,20,45,19,94,89,189,109,58,61,49,55750.0,1252,1252,1179,73,1179,382,797,73,0,0,20,17,0,0,36,797,797,0,0,0,0,0,0,0,17,9,19,10,0,16,0,0,29,0,143,176,244,134,0,1471.0,382,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,9,75,180,84,0,601400.0
1617,14000US36081032800,2460,2460,198,2017,0,0,138,712,62,712,13,23,47,30,27,36,4,55,34,57,69,148,53,76,34,6,64464.0,770,770,712,58,712,467,245,58,15,8,0,6,0,0,29,245,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,20,105,4,11,1400.0,467,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,25,0,4,9,148,187,74,0,0,414700.0
1618,14000US36081032900,4827,4827,553,172,12,1140,2909,1194,146,1194,23,43,90,94,15,56,47,87,34,78,140,141,35,184,76,51,65843.0,1240,1240,1194,46,1194,788,406,46,0,0,14,0,0,0,32,406,383,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,38,21,27,105,145,12,23,1418.0,788,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,12,0,0,20,110,229,252,81,43,492100.0
1619,14000US36081033000,6751,6751,36,5972,0,184,547,1879,194,1879,13,83,100,71,8,83,128,239,42,88,149,446,174,46,162,47,67604.0,2092,2092,1879,213,1879,1153,726,213,34,0,19,123,0,0,37,726,726,0,0,0,0,0,0,0,0,39,15,39,0,0,0,0,43,44,129,90,282,45,0,1400.0,1153,0,0,0,0,0,0,0,0,8,47,0,0,0,0,13,0,0,75,31,487,262,230,0,0,382600.0
1620,14000US36081033100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621,14000US36081033401,3376,3376,22,2917,0,72,321,1022,110,1022,61,49,18,30,30,63,28,40,41,39,120,172,195,113,23,0,71167.0,1082,1082,1022,60,1022,651,371,60,0,0,27,0,0,0,33,371,343,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,13,41,142,120,0,28,1409.0,651,0,0,0,0,0,0,0,0,10,0,11,0,0,11,4,0,0,26,87,169,191,134,4,4,403900.0
1622,14000US36081033402,12795,12795,201,11611,0,0,874,5897,673,5897,494,279,391,296,531,301,420,303,196,661,452,785,334,144,287,23,43579.0,6189,6189,5897,292,5897,887,5010,292,19,0,65,79,0,0,129,5010,4968,0,0,0,0,0,51,0,46,0,0,52,221,251,284,439,455,793,1447,791,108,30,42,986.0,887,42,176,58,34,0,0,0,0,54,0,0,0,0,0,33,44,0,11,0,245,124,31,35,0,211400.0
1623,14000US36081033700,3413,3413,84,0,18,666,2534,928,111,928,84,0,47,33,46,149,86,31,48,116,7,133,82,8,38,20,42065.0,999,999,928,71,928,387,541,71,0,0,19,0,0,0,52,541,518,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,17,0,138,187,62,76,23,1338.0,387,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,7,65,85,168,43,0,526000.0
